Id,r00,r01,r02,r03,r04,r05,r06,r07,r08,r09,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26
6905,6,5754788,"2015-09-29 00:00:00","2015-09-29 15:02:36","2015-09-29 00:00:00",114,91955,4000.00000,1,X,1," ","2015-09-29 00:00:00","DIVAL REFRIGERACION",6,33,0,0,1,4000.00000,NULL,55861,709,NULL,NULL,NULL,"RECIBO  05754788  DIVAL REFRIGERACION"
6906,3,85226,"2015-09-28 00:00:00","2015-09-29 15:03:52","2015-09-28 00:00:00",215,91956,138.00000,1,A,1,0,"2015-09-28 00:00:00","PASTAS LEO",6,33,,0,1,0.00000,0.00000,55862,0,NULL,NULL,NULL,"Factura B/C A    0001-00085226 De  PASTAS LEO"
6907,3,16867,"2015-09-28 00:00:00","2015-09-29 15:04:32","2015-09-28 00:00:00",41,91957,120.00000,1,B,1,0,"2015-09-28 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,55863,0,NULL,NULL,NULL,"Factura B/C B    0001-00016867 De  PAN PROMO"
6908,3,75330,"2015-09-28 00:00:00","2015-09-29 15:06:30","2015-09-28 00:00:00",52,91960,75.00000,1,B,1,0,"2015-09-28 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,55866,0,NULL,NULL,NULL,"Factura B/C B    0001-00075330 De  VERDULERIA"
6909,3,87330,"2015-09-28 00:00:00","2015-10-07 09:42:10","2015-09-28 00:00:00",329,91963,525.00000,1,A,1,,"2015-09-28 00:00:00","PAN RALLADO",1,26,,0,1,0.00000,0.00000,55869,0,NULL,NULL,NULL,"Factura B/C A    0001-00087330 De  PAN RALLADO"
6910,3,28725,"2015-09-28 00:00:00","2015-09-29 15:17:45","2015-09-28 00:00:00",48,91966,2200.00000,1,A,2,0,"2015-09-28 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,55872,0,NULL,NULL,NULL,"Factura B/C A    0002-00028725 De  COMBUSTIBLE"
6911,3,9824044,"2015-09-28 00:00:00","2015-09-29 15:22:49","2015-09-28 00:00:00",42,91973,55.00000,1,B,1,0,"2015-09-28 00:00:00","PAN REFRIGERIO",6,33,00000000,0,1,0.00000,0.00000,55879,0,NULL,NULL,NULL,"Factura B/C B    0001-09824044 De  PAN REFRIGERIO"
6912,3,1242,"2015-09-29 00:00:00","2015-09-29 15:34:54","2015-09-29 00:00:00",101,92000,719.92000,1,B,1,0,"2015-09-29 00:00:00",MANTENIMIENTO,2,26,00000000000,0,1,0.00000,0.00000,55906,0,NULL,NULL,NULL,"Factura B/C B    0001-00001242 De  MANTENIMIENTO"
6913,3,3,"2015-09-25 00:00:00","2015-09-29 16:03:23","2015-09-25 00:00:00",306,92001,46650.00000,2,A,33,0,"2015-09-25 00:00:00","STALLDECKER MARIANELA",5,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0033-00000003 De  STALLDECKER MARIANELA"
6914,3,3924,"2015-09-24 00:00:00","2015-09-29 16:04:48","2015-09-24 00:00:00",141,92002,27579.50000,2,A,1,0,"2015-09-24 00:00:00","GUEPER JULIO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00003924 De  GUEPER JULIO"
6915,3,867,"2015-09-22 00:00:00","2015-09-29 16:05:49","2015-09-22 00:00:00",361,92003,47718.00000,2,A,1,0,"2015-09-22 00:00:00","PONCETTA MARIO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000867 De  PONCETTA MARIO"
6916,3,3926,"2015-09-24 00:00:00","2015-10-22 14:21:12","2015-09-24 00:00:00",124,92004,39417.50000,2,A,1,,"2015-09-24 00:00:00","BERTA TEPLITZ",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00003926 De  BERTA TEPLITZ"
6917,3,3925,"2015-09-24 00:00:00","2015-09-29 16:07:23","2015-09-24 00:00:00",362,92005,9000.00000,2,A,1,0,"2015-09-24 00:00:00","VILLALIBRE ULISES",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00003925 De  VILLALIBRE ULISES"
6918,3,94,"2015-09-23 00:00:00","2015-09-29 16:07:58","2015-09-23 00:00:00",277,92006,42932.50000,2,A,1,0,"2015-09-23 00:00:00","COPELLO LUIS",5,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000094 De  COPELLO LUIS"
6919,3,5,"2015-09-25 00:00:00","2015-09-29 16:09:41","2015-09-25 00:00:00",34,92007,34998.00000,2,A,4,0,"2015-09-25 00:00:00","DE LASSA",1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0004-00000005 De  DE LASSA"
6920,3,2909,"2015-09-29 00:00:00","2015-09-29 16:10:54","2015-09-29 00:00:00",300,92008,59619.00000,2,A,1,0,"2015-09-29 00:00:00","SCHINKE OSCAR",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00002909 De  SCHINKE OSCAR"
6921,3,250915,"2015-09-25 00:00:00","2015-09-29 16:14:09","2015-09-25 00:00:00",264,92009,17800.53000,2,A,1,0,"2015-09-25 00:00:00","B & S S.H.",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00250915 De  B & S S.H."
6922,6,5754805,"2015-09-30 00:00:00","2015-09-30 13:15:22","2015-09-30 00:00:00",16,92127,3000.00000,1,X,1," ","2015-09-30 00:00:00","REGALADO JUAN CARLOS",1,26,0,0,1,3000.00000,NULL,55961,710,NULL,NULL,NULL,"RECIBO  05754805  REGALADO JUAN CARLOS"
6923,3,2908,"2015-08-29 00:00:00","2015-09-30 14:34:47","2015-08-29 00:00:00",264,92138,20489.22000,2,A,1,0,"2015-08-29 00:00:00","B & S S.H.",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00002908 De  B & S S.H."
6924,6,5754806,"2015-09-30 00:00:00","2015-09-30 14:35:10","2015-09-30 00:00:00",264,92139,20489.22000,1,X,1," ","2015-09-30 00:00:00","B & S S.H.",1,26,0,0,1,20489.22000,NULL,55971,711,NULL,NULL,NULL,"RECIBO  05754806  B & S S.H."
6925,3,1198,"2015-09-30 00:00:00","2015-09-30 14:37:52","2015-09-30 00:00:00",40,92140,100.00000,1,A,1,0,"2015-09-30 00:00:00","FERRETERIA MENENDEZ",5,26,00000000000,0,1,0.00000,0.00000,55972,0,NULL,NULL,NULL,"Factura B/C A    0001-00001198 De  FERRETERIA MENENDEZ"
6926,3,13519,"2015-09-30 00:00:00","2015-09-30 14:39:05","2015-09-30 00:00:00",52,92141,450.00000,1,B,1,0,"2015-09-30 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,55973,0,NULL,NULL,NULL,"Factura B/C B    0001-00013519 De  VERDULERIA"
6927,3,17004,"2015-09-29 00:00:00","2015-09-30 14:42:46","2015-09-29 00:00:00",41,92147,30.00000,1,B,1,0,"2015-09-29 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,55979,0,NULL,NULL,NULL,"Factura B/C B    0001-00017004 De  PAN PROMO"
6928,3,18665,"2015-09-29 00:00:00","2015-09-30 14:43:19","2015-09-29 00:00:00",43,92149,66.00000,1,B,1,0,"2015-09-29 00:00:00",POTENZA,6,33,00000000,0,1,0.00000,0.00000,55981,0,NULL,NULL,NULL,"Factura B/C B    0001-00018665 De  POTENZA"
6930,3,112452,"2015-09-29 00:00:00","2015-09-30 14:48:42","2015-09-29 00:00:00",41,92165,160.00000,1,B,1,0,"2015-09-29 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,55997,0,NULL,NULL,NULL,"Factura B/C B    0001-00112452 De  PAN PROMO"
6931,3,124525,"2015-09-29 00:00:00","2015-09-30 14:49:23","2015-09-29 00:00:00",39,92167,228.00000,1,A,1,0,"2015-09-29 00:00:00","RICA PRODUCTOS",1,26,00000000000,0,1,0.00000,0.00000,55999,0,NULL,NULL,NULL,"Factura B/C A    0001-00124525 De  RICA PRODUCTOS"
6932,3,13189,"2015-09-29 00:00:00","2015-09-30 14:52:43","2015-09-29 00:00:00",45,92171,931.70000,1,B,1,0,"2015-09-29 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56003,0,NULL,NULL,NULL,"Factura B/C B    0001-00013189 De  PAN DE MIGA"
6933,3,122452,"2015-09-29 00:00:00","2015-09-30 14:55:45","2015-09-29 00:00:00",45,92172,770.00000,1,B,1,0,"2015-09-29 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56004,0,NULL,NULL,NULL,"Factura B/C B    0001-00122452 De  PAN DE MIGA"
6934,3,12422,"2015-09-29 00:00:00","2015-09-30 15:05:07","2015-09-29 00:00:00",61,92177,89.00000,1,B,1,0,"2015-09-29 00:00:00",FARGO,6,26,00000000000,0,1,0.00000,0.00000,56009,0,NULL,NULL,NULL,"Factura B/C B    0001-00012422 De  FARGO"
6935,3,17011,"2015-09-29 00:00:00","2015-09-30 15:05:42","2015-09-29 00:00:00",41,92178,30.00000,1,B,1,0,"2015-09-29 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,56010,0,NULL,NULL,NULL,"Factura B/C B    0001-00017011 De  PAN PROMO"
6936,3,8578469,"2015-09-29 00:00:00","2015-09-30 15:06:22","2015-09-29 00:00:00",69,92179,550.00000,1,B,1,0,"2015-09-29 00:00:00",TABLAS,6,26,00000000000,0,1,0.00000,0.00000,56011,0,NULL,NULL,NULL,"Factura B/C B    0001-08578469 De  TABLAS"
6937,3,2055,"2015-09-29 00:00:00","2015-09-30 15:08:42","2015-09-29 00:00:00",279,92181,600.16000,1,A,1,0,"2015-09-29 00:00:00","VERNIERE LEANDRO",6,33,,0,1,0.00000,0.00000,56013,0,NULL,NULL,NULL,"Factura B/C A    0001-00002055 De  VERNIERE LEANDRO"
6938,3,429991,"2015-09-30 00:00:00","2015-09-30 15:16:22","2015-09-30 00:00:00",44,92186,437.00000,1,B,1,0,"2015-09-30 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,56018,0,NULL,NULL,NULL,"Factura B/C B    0001-00429991 De  ALMACEN"
6939,3,23233,"2015-09-30 00:00:00","2015-09-30 15:18:27","2015-09-30 00:00:00",92,92187,2240.00000,1,B,1,0,"2015-09-30 00:00:00",REPUESTOS,6,33,00000000,0,1,0.00000,0.00000,56019,0,NULL,NULL,NULL,"Factura B/C B    0001-00023233 De  REPUESTOS"
6940,3,121212,"2015-09-30 00:00:00","2015-09-30 15:19:48","2015-09-30 00:00:00",329,92188,90.00000,1,A,1,0,"2015-09-30 00:00:00","PAN RALLADO",1,26,,0,1,0.00000,0.00000,56020,0,NULL,NULL,NULL,"Factura B/C A    0001-00121212 De  PAN RALLADO"
6941,3,1215,"2015-09-30 00:00:00","2015-09-30 15:20:30","2015-09-30 00:00:00",44,92189,55.00000,1,B,1,0,"2015-09-30 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,56021,0,NULL,NULL,NULL,"Factura B/C B    0001-00001215 De  ALMACEN"
6942,3,21254,"2015-09-29 00:00:00","2015-09-30 15:21:20","2015-09-29 00:00:00",42,92190,55.00000,1,B,1,0,"2015-09-29 00:00:00","PAN REFRIGERIO",6,33,00000000,0,1,0.00000,0.00000,56022,0,NULL,NULL,NULL,"Factura B/C B    0001-00021254 De  PAN REFRIGERIO"
6943,3,125256,"2015-09-29 00:00:00","2015-09-30 15:22:04","2015-09-29 00:00:00",44,92191,8.75000,1,B,1,0,"2015-09-29 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,56023,0,NULL,NULL,NULL,"Factura B/C B    0001-00125256 De  ALMACEN"
6944,3,13205,"2015-09-29 00:00:00","2015-09-30 15:22:38","2015-09-29 00:00:00",45,92192,532.40000,1,B,1,0,"2015-09-29 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56024,0,NULL,NULL,NULL,"Factura B/C B    0001-00013205 De  PAN DE MIGA"
6945,3,92738,"2015-09-29 00:00:00","2015-10-01 10:00:39","2015-09-29 00:00:00",71,92275,116.00000,1,B,1,0,"2015-09-29 00:00:00",AGUA,6,26,00000000000,0,1,0.00000,0.00000,56034,0,NULL,NULL,NULL,"Factura B/C B    0001-00092738 De  AGUA"
6946,3,7222,"2015-10-01 00:00:00","2015-10-01 15:12:33","2015-10-01 00:00:00",282,92317,405.00000,1,A,1,0,"2015-10-01 00:00:00",JUBAHI,6,33,,0,1,0.00000,0.00000,56073,0,NULL,NULL,NULL,"Factura B/C A    0001-00007222 De  JUBAHI"
6947,3,13233,"2015-09-30 00:00:00","2015-10-01 15:15:49","2015-09-30 00:00:00",45,92323,532.40000,1,B,1,0,"2015-09-30 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56079,0,NULL,NULL,NULL,"Factura B/C B    0001-00013233 De  PAN DE MIGA"
6948,3,18711,"2015-09-30 00:00:00","2015-10-01 15:16:20","2015-09-30 00:00:00",43,92325,233.00000,1,B,1,0,"2015-09-30 00:00:00",POTENZA,6,33,00000000,0,1,0.00000,0.00000,56081,0,NULL,NULL,NULL,"Factura B/C B    0001-00018711 De  POTENZA"
6949,3,110,"2015-10-01 00:00:00","2015-10-01 15:19:33","2015-10-01 00:00:00",363,92332,28850.00000,1,A,1,0,"2015-10-01 00:00:00",DINAMITA,1,26,,0,1,0.00000,0.00000,56088,0,NULL,NULL,NULL,"Factura B/C A    0001-00000110 De  DINAMITA"
6950,3,9073,"2015-09-28 00:00:00","2015-10-01 15:22:39","2015-09-28 00:00:00",335,92345,254.10000,1,A,1,0,"2015-09-28 00:00:00","LA CASA DEL CARNICERO",1,26,,0,1,0.00000,0.00000,56100,0,NULL,NULL,NULL,"Factura B/C A    0001-00009073 De  LA CASA DEL CARNICERO"
6951,6,5754818,"2015-10-01 00:00:00","2015-10-01 15:23:45","2015-10-01 00:00:00",155,92353,26262.50000,1,X,1," ","2015-10-01 00:00:00","FARINA EDUARDO",1,26,0,0,1,26262.50000,NULL,56108,712,NULL,NULL,NULL,"RECIBO  05754818  FARINA EDUARDO"
6952,6,5754819,"2015-10-01 00:00:00","2015-10-01 15:24:08","2015-10-01 00:00:00",154,92354,26212.50000,1,X,1," ","2015-10-01 00:00:00","FARINA FABRICIO",1,26,0,0,1,26212.50000,NULL,56109,713,NULL,NULL,NULL,"RECIBO  05754819  FARINA FABRICIO"
6953,3,7331,"2015-09-30 00:00:00","2015-10-01 15:26:45","2015-09-30 00:00:00",101,92361,800.00000,1,B,1,0,"2015-09-30 00:00:00",MANTENIMIENTO,2,26,00000000000,0,1,0.00000,0.00000,56116,0,NULL,NULL,NULL,"Factura B/C B    0001-00007331 De  MANTENIMIENTO"
6954,3,17082,"2015-09-30 00:00:00","2015-10-01 15:27:42","2015-09-30 00:00:00",41,92362,70.00000,1,B,1,0,"2015-09-30 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,56117,0,NULL,NULL,NULL,"Factura B/C B    0001-00017082 De  PAN PROMO"
6955,3,121213,"2015-10-01 00:00:00","2015-10-01 15:35:15","2015-10-01 00:00:00",92,92381,32144.31000,1,B,1,0,"2015-10-01 00:00:00",REPUESTOS,6,33,00000000,0,1,0.00000,0.00000,56136,0,NULL,NULL,NULL,"Factura B/C B    0001-00121213 De  REPUESTOS"
6956,3,161,"2015-10-01 00:00:00","2015-10-01 15:37:07","2015-10-01 00:00:00",364,92384,1034.60000,1,A,1,0,"2015-10-01 00:00:00","CONTROL SERVICE RELOJ",1,26,,0,1,0.00000,0.00000,56139,0,NULL,NULL,NULL,"Factura B/C A    0001-00000161 De  CONTROL SERVICE RELOJ"
6957,6,5754853,"2015-10-02 00:00:00","2015-10-02 13:31:13","2015-10-02 00:00:00",16,92544,18000.00000,1,X,1," ","2015-10-02 00:00:00","REGALADO JUAN CARLOS",1,26,0,0,1,18000.00000,NULL,56175,714,NULL,NULL,NULL,"RECIBO  05754853  REGALADO JUAN CARLOS"
6958,3,252,"2015-10-01 00:00:00","2015-10-02 15:07:34","2015-10-01 00:00:00",52,92588,12.00000,1,B,1,0,"2015-10-01 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,56216,0,NULL,NULL,NULL,"Factura B/C B    0001-00000252 De  VERDULERIA"
6959,3,17197,"2015-10-01 00:00:00","2015-10-02 15:07:58","2015-10-01 00:00:00",41,92590,50.00000,1,B,1,0,"2015-10-01 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,56218,0,NULL,NULL,NULL,"Factura B/C B    0001-00017197 De  PAN PROMO"
6960,3,9824045,"2015-10-01 00:00:00","2015-10-02 15:08:32","2015-10-01 00:00:00",42,92591,110.00000,1,B,1,0,"2015-10-01 00:00:00","PAN REFRIGERIO",6,33,00000000,0,1,0.00000,0.00000,56219,0,NULL,NULL,NULL,"Factura B/C B    0001-09824045 De  PAN REFRIGERIO"
6961,3,22122,"2015-10-01 00:00:00","2015-10-02 15:13:31","2015-10-01 00:00:00",52,92597,88.17000,1,B,1,0,"2015-10-01 00:00:00",VERDULERIA,6,26,00000000000,0,1,0.00000,0.00000,56225,0,NULL,NULL,NULL,"Factura B/C B    0001-00022122 De  VERDULERIA"
6962,3,2058,"2015-10-01 00:00:00","2015-10-02 15:15:24","2015-10-01 00:00:00",279,92600,450.12000,1,A,1,0,"2015-10-01 00:00:00","VERNIERE LEANDRO",6,33,,0,1,0.00000,0.00000,56228,0,NULL,NULL,NULL,"Factura B/C A    0001-00002058 De  VERNIERE LEANDRO"
6963,3,9083,"2015-10-01 00:00:00","2015-10-02 15:16:05","2015-10-01 00:00:00",335,92601,217.80000,1,A,1,0,"2015-10-01 00:00:00","LA CASA DEL CARNICERO",1,26,,0,1,0.00000,0.00000,56229,0,NULL,NULL,NULL,"Factura B/C A    0001-00009083 De  LA CASA DEL CARNICERO"
6964,3,33050,"2015-10-01 00:00:00","2015-10-02 15:18:18","2015-10-01 00:00:00",45,92602,748.00000,1,B,1,0,"2015-10-01 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56230,0,NULL,NULL,NULL,"Factura B/C B    0001-00033050 De  PAN DE MIGA"
6965,3,1212223,"2015-10-01 00:00:00","2015-10-02 15:21:03","2015-10-01 00:00:00",49,92605,30.00000,1,A,1,0,"2015-10-01 00:00:00",LIBRERIA,1,26,00000000000,0,1,0.00000,0.00000,56233,0,NULL,NULL,NULL,"Factura B/C A    0001-01212223 De  LIBRERIA"
6966,3,17196,"2015-10-01 00:00:00","2015-10-02 15:21:29","2015-10-01 00:00:00",41,92606,45.00000,1,B,1,0,"2015-10-01 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,56234,0,NULL,NULL,NULL,"Factura B/C B    0001-00017196 De  PAN PROMO"
6967,3,55198,"2015-10-01 00:00:00","2015-10-02 15:24:21","2015-10-01 00:00:00",109,92608,529.44000,1,B,1,0,"2015-10-01 00:00:00",TRANSPORTES,6,26,,0,1,0.00000,0.00000,56236,0,NULL,NULL,NULL,"Factura B/C B    0001-00055198 De  TRANSPORTES"
6968,3,121245,"2015-10-01 00:00:00","2015-10-02 15:24:55","2015-10-01 00:00:00",84,92609,15.00000,1,B,1,0,"2015-10-01 00:00:00",ESTACIONAMIENTOS,6,33,00000000,0,1,0.00000,0.00000,56237,0,NULL,NULL,NULL,"Factura B/C B    0001-00121245 De  ESTACIONAMIENTOS"
6969,3,87309,"2015-10-01 00:00:00","2015-10-02 15:25:31","2015-10-01 00:00:00",48,92610,1198.01000,1,A,1,0,"2015-10-01 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,56238,0,NULL,NULL,NULL,"Factura B/C A    0001-00087309 De  COMBUSTIBLE"
6970,3,7776,"2015-10-01 00:00:00","2015-10-02 15:26:14","2015-10-01 00:00:00",82,92611,8.60000,1,B,1,0,"2015-10-01 00:00:00","SENASA DTe--->",6,33,00000000,0,1,0.00000,0.00000,56239,0,NULL,NULL,NULL,"Factura B/C B    0001-00007776 De  SENASA DTe--->"
6971,3,12125,"2015-10-01 00:00:00","2015-10-02 15:27:19","2015-10-01 00:00:00",82,92612,386.20000,1,B,1,0,"2015-10-01 00:00:00","SENASA DTe--->",6,33,00000000,0,1,0.00000,0.00000,56240,0,NULL,NULL,NULL,"Factura B/C B    0001-00012125 De  SENASA DTe--->"
6972,6,5754854,"2015-10-02 00:00:00","2015-10-02 15:30:06","2015-10-02 00:00:00",102,92613,992.47000,1,X,1," ","2015-10-02 00:00:00",DRB,6,26,0,0,1,992.47000,NULL,56241,715,NULL,NULL,NULL,"RECIBO  05754854  DRB"
6973,3,198126,"2015-10-01 00:00:00","2015-10-02 15:34:42","2015-10-01 00:00:00",48,92614,1800.00000,1,A,1,0,"2015-10-01 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,56242,0,NULL,NULL,NULL,"Factura B/C A    0001-00198126 De  COMBUSTIBLE"
6974,3,12426,"2015-10-01 00:00:00","2015-10-02 15:41:04","2015-10-01 00:00:00",100,92615,900.00000,1,B,1,0,"2015-10-01 00:00:00",MAIZ,6,26,00000000000,0,1,0.00000,0.00000,56243,0,NULL,NULL,NULL,"Factura B/C B    0001-00012426 De  MAIZ"
6975,3,12452,"2015-10-01 00:00:00","2015-10-02 15:41:31","2015-10-01 00:00:00",38,92616,200.00000,1,A,1,0,"2015-10-01 00:00:00",GOMERIA,1,26,00000000000,0,1,0.00000,0.00000,56244,0,NULL,NULL,NULL,"Factura B/C A    0001-00012452 De  GOMERIA"
6976,3,721,"2015-10-01 00:00:00","2015-10-02 15:42:15","2015-10-01 00:00:00",91,92617,1395.00000,1,B,1,0,"2015-10-01 00:00:00","LIMPIEZAr --->",6,33,00000000,0,1,0.00000,0.00000,56245,0,NULL,NULL,NULL,"Factura B/C B    0001-00000721 De  LIMPIEZAr --->"
6977,3,1217,"2015-10-02 00:00:00","2015-10-02 15:42:56","2015-10-02 00:00:00",359,92618,80.00000,1,A,1,0,"2015-10-02 00:00:00",CERRAJERIA,1,26,,0,1,0.00000,0.00000,56246,0,NULL,NULL,NULL,"Factura B/C A    0001-00001217 De  CERRAJERIA"
6978,3,56717,"2015-10-02 00:00:00","2015-10-02 15:43:31","2015-10-02 00:00:00",48,92619,152.17000,1,A,1,0,"2015-10-02 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,56247,0,NULL,NULL,NULL,"Factura B/C A    0001-00056717 De  COMBUSTIBLE"
6979,3,124225,"2015-10-02 00:00:00","2015-10-02 15:44:16","2015-10-02 00:00:00",44,92620,175.00000,1,B,1,0,"2015-10-02 00:00:00",ALMACEN,6,33,00000000,0,1,0.00000,0.00000,56248,0,NULL,NULL,NULL,"Factura B/C B    0001-00124225 De  ALMACEN"
6980,3,12245,"2015-10-02 00:00:00","2015-10-02 15:49:40","2015-10-02 00:00:00",53,92622,45.00000,1,B,1,0,"2015-10-02 00:00:00",FITOSANITARIO,6,26,00000000000,0,1,0.00000,0.00000,56250,0,NULL,NULL,NULL,"Factura B/C B    0001-00012245 De  FITOSANITARIO"
6981,3,21200111,"2015-10-02 00:00:00","2015-10-02 15:50:46","2015-10-02 00:00:00",365,92623,1800.00000,1,A,1,0,"2015-10-02 00:00:00","MANTENIMIENTO BALANZA",1,26,,0,1,0.00000,0.00000,56251,0,NULL,NULL,NULL,"Factura B/C A    0001-00000000 De  MANT BALANZA"
6982,3,12125,"2015-10-02 00:00:00","2015-10-02 15:51:37","2015-10-02 00:00:00",366,92625,6980.00000,1,A,1,0,"2015-10-02 00:00:00","ARREGLO 4 MOLINOS",1,26,,0,1,0.00000,0.00000,56253,0,NULL,NULL,NULL,"Factura B/C A    0001-00012125 De  ARREGLO 4 MOLINOS"
6983,3,12423,"2015-10-02 00:00:00","2015-10-02 15:52:16","2015-10-02 00:00:00",198,92627,1145.52000,1,A,1,0,"2015-10-02 00:00:00",ROPA,6,33,,0,1,0.00000,0.00000,56255,0,NULL,NULL,NULL,"Factura B/C A    0001-00012423 De  ROPA"
6984,3,11143,"2015-10-02 00:00:00","2015-10-02 15:52:47","2015-10-02 00:00:00",48,92629,1000.07000,1,A,1,0,"2015-10-02 00:00:00",COMBUSTIBLE,6,33,00000000,0,1,0.00000,0.00000,56257,0,NULL,NULL,NULL,"Factura B/C A    0001-00011143 De  COMBUSTIBLE"
6985,3,540,"2015-10-02 00:00:00","2015-10-02 15:53:19","2015-10-02 00:00:00",325,92630,1016.40000,1,A,1,0,"2015-10-02 00:00:00","TRANSPORTE DOBLE G ATLANTIS",1,26,,0,1,0.00000,0.00000,56258,0,NULL,NULL,NULL,"Factura B/C A    0001-00000540 De  TRANSPORTE DOBLE G ATLANTIS"
6986,3,2,"2015-09-30 00:00:00","2015-10-02 16:19:09","2015-09-30 00:00:00",296,92656,27482.00000,2,A,30,0,"2015-09-30 00:00:00","DAVIT DIEGO",1,26,,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0030-00000002 De  DAVIT DIEGO"
6987,3,17,"2015-09-29 00:00:00","2015-10-02 16:28:17","2015-09-29 00:00:00",18,92657,32865.60000,2,A,1,0,"2015-09-29 00:00:00","LASSALLETTE SANDRA",1,26,00000000000,0,1,0.00000,0.00000,0,0,NULL,NULL,NULL,"Factura B/C A    0001-00000017 De  LASSALLETTE SANDRA"
6988,3,17317,"2015-10-02 00:00:00","2015-10-03 12:52:31","2015-10-02 00:00:00",41,92792,220.00000,1,B,1,0,"2015-10-02 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,56349,0,NULL,NULL,NULL,"Factura B/C B    0001-00017317 De  PAN PROMO"
6989,3,8578480,"2015-10-02 00:00:00","2015-10-03 12:53:20","2015-10-02 00:00:00",69,92793,1600.00000,1,B,1,0,"2015-10-02 00:00:00",TABLAS,6,26,00000000000,0,1,0.00000,0.00000,56350,0,NULL,NULL,NULL,"Factura B/C B    0001-08578480 De  TABLAS"
6990,3,13314,"2015-10-02 00:00:00","2015-10-03 12:54:29","2015-10-02 00:00:00",45,92794,532.40000,1,B,1,0,"2015-10-02 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56351,0,NULL,NULL,NULL,"Factura B/C B    0001-00013314 De  PAN DE MIGA"
6991,3,3049,"2015-10-02 00:00:00","2015-10-03 12:54:49","2015-10-02 00:00:00",45,92795,440.00000,1,B,1,0,"2015-10-02 00:00:00","PAN DE MIGA",6,33,00000000,0,1,0.00000,0.00000,56352,0,NULL,NULL,NULL,"Factura B/C B    0001-00003049 De  PAN DE MIGA"
6992,3,17313,"2015-10-02 00:00:00","2015-10-03 12:57:00","2015-10-02 00:00:00",41,92800,45.00000,1,B,1,0,"2015-10-02 00:00:00","PAN PROMO",6,33,00000000,0,1,0.00000,0.00000,56357,0,NULL,NULL,NULL,"Factura B/C B    0001-00017313 De  PAN PROMO"
6993,3,112124,"2015-10-03 00:00:00","2015-10-03 12:58:04","2015-10-03 00:00:00",327,92801,25000.00000,1,A,1,,"2015-10-03 00:00:00",FAGAR,1,26,,0,1,0.00000,0.00000,56358,0,NULL,NULL,NULL,"Factura B/C A    0001-00112124 De  FAGAR"
6994,3,26254,"2015-10-03 00:00:00","2015-10-03 12:59:13","2015-10-03 00:00:00",43,92803,80.00000,1,B,1,0,"2015-10-03 00:00:00",POTENZA,6,33,00000000,0,1,0.00000,0.00000,56360,0,NULL,NULL,NULL,"Factura B/C B    0001-00026254 De  POTENZA"
